Date,Adj Close,Adj Close,Adj Close,Adj Close
3/20/2015,75.849373,52.891788,32.73238,94.264343
3/23/2015,76.647903,53.963203,32.765038,93.286743
3/24/2015,75.831421,53.243477,32.250786,91.771896
3/25/2015,76.136497,53.750565,32.658924,93.066559
3/26/2015,75.652008,52.932682,32.49567,92.696655
3/27/2015,74.988083,52.008488,32.332413,91.842361
3/30/2015,76.827332,52.33564,32.520153,94.149849
3/31/2015,76.262108,51.280582,31.92428,92.458855
4/1/2015,75.777618,51.885811,32.242622,92.291519
4/2/2015,75.634056,51.967598,32.365059,92.723076
4/6/2015,76.378723,52.859077,32.75687,94.167465
4/7/2015,76.93499,53.537907,32.854828,95.594238
4/8/2015,75.418724,50.25824,33.279289,93.938492
4/9/2015,75.948082,49.227722,33.75272,94.193893
4/10/2015,76.764534,49.399483,33.907814,94.158646
4/13/2015,76.567146,49.63665,33.654778,93.797577
4/14/2015,77.724525,50.708073,34.120041,95.858467
4/15/2015,79.025467,52.114819,34.626125,97.241203
4/16/2015,78.711449,52.932682,34.732239,97.021034
4/17/2015,77.993698,52.180237,35.009781,96.096268
4/20/2015,78.271835,52.122997,34.952637,97.135513
4/21/2015,77.948822,51.893993,34.919987,96.642326
4/22/2015,78.469215,51.910347,35.295471,96.439751
4/23/2015,78.540993,52.131172,35.589329,96.853699
4/24/2015,78.029587,52.073921,35.475056,96.765625
4/27/2015,78.065483,52.253849,35.132214,96.615891
4/28/2015,78.774261,52.392887,35.491375,97.866531
4/29/2015,78.837074,52.474674,35.581161,98.40377
4/30/2015,78.388466,52.826359,35.230164,97.813675
5/1/2015,79.716316,52.728214,35.287308,96.034607
5/4/2015,79.9496,52.924496,35.434242,95.40049
5/5/2015,79.500999,52.679146,35.18119,95.11866
5/6/2015,79.124168,52.646431,35.181194,95.074623
5/7/2015,78.594818,51.534126,34.626575,94.739952
5/8/2015,79.841934,53.104443,35.355034,95.691132
5/11/2015,78.50309,53.153511,35.247414,94.554993
5/12/2015,78.720184,52.989941,35.33847,94.731148
5/13/2015,78.304062,53.545975,35.404705,94.854446
5/14/2015,78.674965,53.570877,35.561974,95.514984
5/15/2015,79.018715,53.321903,35.437809,96.093155
5/18/2015,78.566406,52.384102,35.090141,94.865646
5/19/2015,78.693054,51.49609,34.626575,93.415756
5/20/2015,78.819695,51.836361,34.833523,93.620346
5/21/2015,78.892067,52.583279,35.512318,93.833809
5/22/2015,78.267899,51.645481,35.181194,93.300117
5/26/2015,77.20948,50.251225,34.461021,91.876907
5/27/2015,76.992363,50.599789,34.593464,91.716805
5/28/2015,76.992363,50.774071,34.394794,91.832436
5/29/2015,77.073784,50.367413,34.320286,91.61895
6/1/2015,77.010475,49.363213,33.898117,91.289833
6/2/2015,77.019493,49.844559,34.353405,91.245361
6/3/2015,76.84761,49.67028,34.129894,90.880669
6/4/2015,76.187248,48.815475,33.624943,90.186852
6/5/2015,76.241524,48.890163,33.575279,90.364754
6/8/2015,76.757172,48.417114,33.550446,89.324036
6/9/2015,76.512917,48.483509,33.566998,89.324036
6/10/2015,77.082832,49.587296,34.171284,90.578232
6/11/2015,76.974274,49.686882,34.287174,89.946693
6/12/2015,76.006317,48.84037,33.773945,88.834816
6/15/2015,75.734947,48.724182,33.873276,88.318901
6/16/2015,76.603386,49.114246,33.865005,88.986023
6/17/2015,76.648621,49.205536,34.113342,88.736977
6/18/2015,77.327087,49.388115,34.154724,89.172813
6/19/2015,77.082832,49.371521,34.063671,88.479004
6/22/2015,77.046646,49.827969,34.369957,89.208397
6/23/2015,76.956177,49.653687,34.386513,89.030487
6/24/2015,76.603386,50.010544,34.626575,88.301094
6/25/2015,75.924919,49.786476,34.676239,87.473862
6/26/2015,75.861595,49.736675,34.229229,87.705139
6/29/2015,74.920784,48.184746,33.368324,86.006195
6/30/2015,75.264526,47.595505,33.078594,85.810486
7/1/2015,74.513702,47.105858,32.507423,85.472466
7/2/2015,75.210274,47.554005,34.179565,85.276794
7/6/2015,74.658447,46.79879,33.037209,84.298332
7/7/2015,74.966026,46.475117,32.871655,84.743088
7/8/2015,74.151863,46.126553,32.408089,83.222038
7/9/2015,73.817146,46.649406,32.391537,83.417717
7/10/2015,74.377998,47.87767,33.028942,83.978111
7/13/2015,74.558937,47.570606,33.078594,84.147118
7/14/2015,75.183121,48.408821,33.384888,84.992149
7/15/2015,74.866516,47.869373,33.144825,83.826904
7/16/2015,75.002213,47.902565,32.73093,84.04039
7/17/2015,74.730835,47.728291,32.383251,82.85733
7/20/2015,73.961891,47.363125,32.076973,82.67054
7/21/2015,73.871429,47.587208,32.060413,83.524475
7/22/2015,73.989037,46.815384,31.381632,83.177551
7/23/2015,73.401016,46.458523,30.876671,82.67054
7/24/2015,72.315475,45.587109,30.272377,80.589104
7/27/2015,71.700325,45.421131,29.841934,79.290413
7/28/2015,74.613213,45.811192,30.868391,82.190208
7/29/2015,75.210274,46.317432,30.951174,82.946297
7/30/2015,75.092674,48.251129,31.191233,82.750587
7/31/2015,71.655106,48.259434,30.603504,78.703362
8/3/2015,70.614777,47.744884,30.197884,76.141586
8/4/2015,69.809662,47.678497,30.247551,75.79467
8/5/2015,69.809662,48.217937,30.188633,74.745056
8/6/2015,70.641922,48.848675,30.197056,75.776886
8/7/2015,69.502106,48.790577,30.028732,74.495987
8/10/2015,71.238976,49.13084,30.533695,76.399529
8/11/2015,70.755043,49.288528,30.340126,76.301697
8/12/2015,71.942039,49.516209,30.668356,77.200081
8/13/2015,71.814232,48.192291,30.230715,76.363953
8/14/2015,71.549423,47.989902,30.104473,76.48848
8/17/2015,71.923782,47.677902,29.902487,74.966278
8/18/2015,71.129402,47.323727,29.666838,75.155426
8/19/2015,69.604553,46.210625,29.170284,72.876633
8/20/2015,68.088829,45.873333,28.934637,71.372437
8/21/2015,65.860886,44.296425,27.916283,68.237953
8/24/2015,62.747272,42.044933,26.249893,64.959373
8/25/2015,62.73814,42.044933,25.845919,63.067871
8/26/2015,66.198738,41.926872,26.174147,65.833054
8/27/2015,68.344482,43.815769,27.798456,69.931297
8/28/2015,68.545364,44.372322,27.992027,72.444283
8/31/2015,68.700584,44.633728,28.227678,72.948692
9/1/2015,65.815239,42.500286,27.049419,70.426682
9/2/2015,66.865295,43.149597,27.09992,70.309601
9/3/2015,67.376625,42.829155,27.276657,70.489746
9/4/2015,66.162216,41.648594,25.837502,69.05761
9/8/2015,67.111816,42.719532,26.435045,69.210732
9/9/2015,65.742195,42.255741,26.005821,67.481369
9/10/2015,66.216995,42.685799,26.266722,68.147888
9/11/2015,66.372231,42.382225,26.098404,68.264984
9/14/2015,66.189606,42.036495,25.820669,68.246971
9/15/2015,66.527443,42.382225,26.182564,69.50795
9/16/2015,67.8423,43.782036,27.041008,71.174286
9/17/2015,67.988403,43.47847,27.024174,71.525558
9/18/2015,66.363091,41.935299,26.165733,70.02137
9/21/2015,67.011383,41.960594,26.14048,70.336624
9/22/2015,66.417885,40.392139,25.576601,69.580017
9/23/2015,66.016129,40.13916,25.181046,68.562218
9/24/2015,66.40876,39.945206,25.383028,69.25576
9/25/2015,66.865295,39.987366,25.610268,69.985336
9/28/2015,66.290047,38.722485,24.726572,68.246971
9/29/2015,66.627884,39.405525,24.936972,68.679298
9/30/2015,67.887955,40.037968,25.719675,71.04818
10/1/2015,67.623154,40.847496,26.056318,70.561798
10/2/2015,69.284973,42.297901,27.369236,73.453087
10/5/2015,70.13414,43.866371,28.185598,75.686859
10/6/2015,71.120277,45.527588,28.875723,78.352959
10/7/2015,72.316414,47.087616,30.053974,79.370766
10/8/2015,73.07428,47.812824,30.264381,80.983055
10/9/2015,72.371201,47.129784,30.264381,80.676796
10/12/2015,72.407722,46.952698,29.76783,79.929207
10/13/2015,72.279915,46.058842,29.2292,79.60495
10/14/2015,73.192986,46.969566,29.725746,80.847923
10/15/2015,74.398254,47.863419,30.028732,81.712616
10/16/2015,75.311348,48.251316,30.180223,82.226036
10/19/2015,73.950836,46.952698,29.405935,81.091125
10/20/2015,73.804741,47.028587,29.431189,81.055107
10/21/2015,73.23864,47.391193,29.574255,80.460625
10/22/2015,75.685707,47.197247,30.230715,82.52327
10/23/2015,75.767876,46.269653,30.062397,82.180984
10/26/2015,74.160866,45.291473,29.498514,79.95623
10/27/2015,74.042145,44.532539,29.304941,78.992462
10/28/2015,75.128716,44.9879,30.079229,80.874962
10/29/2015,75.083069,44.414486,30.053974,80.965034
10/30/2015,75.548729,44.431351,30.045563,81.856735
11/2/2015,77.867989,45.384232,30.533695,85.531639
11/3/2015,79.301521,46.244354,31.333225,88.395905
11/4/2015,78.507141,46.016678,31.102274,87.161926
11/5/2015,77.43882,44.439785,30.409397,85.162361
11/6/2015,77.12838,44.001289,30.050131,84.693977
11/9/2015,75.479698,43.866371,29.836285,83.153755
11/10/2015,75.848122,43.376862,29.742189,83.973404
11/11/2015,75.175758,42.698429,29.417139,83.036667
11/12/2015,73.140251,41.822475,28.655832,80.938004
11/13/2015,71.933685,41.633541,28.553186,79.87516
11/16/2015,74.512611,42.638313,29.494123,83.376144
11/17/2015,73.64682,42.749954,29.237503,82.993225
11/18/2015,74.365242,43.900719,30.024466,84.069038
11/19/2015,73.959984,44.252815,30.152781,82.810875
11/20/2015,73.49025,42.904537,29.451355,81.151566
11/23/2015,73.941551,42.561028,29.442795,82.063278
11/24/2015,75.41523,43.454155,29.930372,83.284958
11/25/2015,74.834976,43.239456,29.930372,82.847343
11/27/2015,74.816551,43.333927,29.793516,82.391487
11/30/2015,75.212616,42.88736,29.596769,83.257614
12/1/2015,75.424446,43.308163,29.742189,84.315201
12/2/2015,73.269203,42.861595,28.929564,82.282097
12/3/2015,72.219215,42.320568,28.450539,81.005676
12/4/2015,72.633675,41.882591,27.945854,81.789757
12/7/2015,70.73632,39.864464,26.739744,79.574303
12/8/2015,68.73764,39.435074,26.748297,78.808449
12/9/2015,69.658699,40.439842,27.210209,79.866035
12/10/2015,69.713959,39.890221,27.201656,81.415955
12/11/2015,68.470543,38.430302,26.337706,78.808449
12/14/2015,70.027115,38.112556,25.850126,81.443306
12/15/2015,73.158676,38.481827,26.303488,84.57048
12/16/2015,72.90078,38.593472,26.406136,85.190453
12/17/2015,71.804726,37.53717,25.961327,82.546486
12/18/2015,71.178413,37.665997,25.790249,81.88092
12/21/2015,71.160004,37.519993,25.773142,81.361252
12/22/2015,71.519218,38.404537,26.337706,82.300323
12/23/2015,73.858673,40.680298,27.672125,85.527779
12/24/2015,73.066574,39.984695,27.475384,83.92318
12/28/2015,72.523155,39.51236,27.124668,82.382378
12/29/2015,72.909988,40.311028,27.261534,83.193802
12/30/2015,71.942886,39.769997,26.782511,82.1362
12/31/2015,71.795525,39.538128,26.739744,82.017693
1/4/2016,71.344223,39.821522,26.568663,81.005676
1/5/2016,71.952095,39.460842,26.457462,81.698586
1/6/2016,71.353424,37.9408,25.918558,78.471123
1/7/2016,70.211334,36.10302,25.174362,75.690392
1/8/2016,68.792915,34.076302,24.729555,74.878967
1/11/2016,67.871864,34.187946,24.66968,73.639038
1/12/2016,69.26265,33.9389,24.507149,74.897202
1/13/2016,69.677116,32.97707,24.6098,74.149597
1/14/2016,72.873146,35.270004,26.37192,77.924088
1/15/2016,71.454742,33.466568,24.943403,76.283005
1/19/2016,70.367905,33.037178,24.73811,74.313721
1/20/2016,67.402138,31.740419,24.344627,72.007088
1/21/2016,68.249496,32.770958,25.200026,73.894325
1/22/2016,70.524475,34.677448,25.961327,76.164482
1/25/2016,68.138977,33.964661,25.20858,73.748451
1/26/2016,70.644211,35.364471,26.294933,76.693291
1/27/2016,69.345558,36.068665,26.24361,75.936554
1/28/2016,70.911324,37.348244,27.278639,78.334366
1/29/2016,71.703423,37.897869,27.689234,78.8358
2/1/2016,70.266586,37.40836,27.116117,77.759987
2/2/2016,68.700806,35.665039,24.823652,74.067551
2/3/2016,72.283684,36.99614,25.371103,77.149147
2/4/2016,73.527084,38.310074,26.183735,77.304131
2/5/2016,73.757355,38.404537,26.055424,75.562759
2/8/2016,74.752075,38.23278,25.593508,78.398186
2/9/2016,74.426796,36.601105,24.763775,75.599213
2/10/2016,73.748322,36.35207,24.492987,75.708641
2/11/2016,73.980682,36.601105,24.143585,75.66304
2/12/2016,75.309731,38.018089,25.34902,77.887627
2/16/2016,75.486305,38.962742,25.383957,78.303108
2/17/2016,76.211243,40.523708,26.161375,81.534569
2/18/2016,76.629463,40.094009,26.012878,80.075798
2/19/2016,76.675941,39.725689,25.986673,79.863449
2/22/2016,76.573723,40.611412,26.467096,82.005455
2/23/2016,75.495605,38.89259,25.331545,78.395416
2/24/2016,75.765137,38.910126,24.929739,78.727806
2/25/2016,76.220543,39.725689,25.034557,78.755516
2/26/2016,75.978897,40.094009,25.331545,77.878403
2/29/2016,74.491852,40.085239,25.410162,77.038223
3/1/2016,75.542068,40.813107,25.881849,79.521828
3/2/2016,76.861824,41.48835,26.388483,80.454346
3/3/2016,76.583015,41.979439,26.964996,80.814415
3/4/2016,76.480774,42.303909,27.209576,81.183723
3/7/2016,78.497581,42.575764,27.515303,83.713509
3/8/2016,76.796776,41.698818,26.266191,81.93158
3/9/2016,76.583015,42.452995,26.467096,85.69854
3/10/2016,76.378532,41.847904,26.056555,86.732643
3/11/2016,76.387833,42.794998,26.685474,87.323509
3/14/2016,76.592308,42.514378,26.161375,87.028076
3/15/2016,76.973358,42.207451,25.890589,87.037292
3/16/2016,77.019844,43.294865,26.650534,88.080605
3/17/2016,78.162987,44.443665,27.550241,89.456276
3/18/2016,78.255936,43.92627,27.366802,90.194908
3/21/2016,77.716888,43.496559,27.183372,89.040817
3/22/2016,78.181595,42.882698,27.026142,88.172928
3/23/2016,77.8377,42.312683,26.379749,86.40947
3/24/2016,78.051468,42.72485,26.571922,87.572807
3/28/2016,78.274529,42.72485,26.571922,87.415848
3/29/2016,78.56263,42.794998,26.510777,88.006737
3/30/2016,78.553337,43.593018,27.017406,87.942116
3/31/2016,77.689003,43.137009,26.36228,88.080605
4/1/2016,77.103477,42.514378,25.829443,87.028076
4/4/2016,77.289368,42.575764,25.838179,86.261742
4/5/2016,76.406425,41.48835,25.270403,85.560059
4/6/2016,77.428772,42.137295,25.593599,87.563568
4/7/2016,76.55513,41.926823,25.445101,87.517403
4/8/2016,77.335815,43.584251,26.336075,88.939247
4/11/2016,77.438065,43.873646,26.475836,87.932869
4/12/2016,78.395348,44.882137,27.25325,90.028725
4/13/2016,78.841476,45.32061,27.410482,90.111816
4/14/2016,79.399109,45.680161,27.008669,90.462662
4/15/2016,78.971588,45.750309,26.772823,89.770203
4/18/2016,79.724403,45.706467,27.13096,91.127419
4/19/2016,80.124054,46.372944,27.742414,92.789314
4/20/2016,80.672401,46.513252,27.829765,93.888023
4/21/2016,80.663109,46.671108,27.724943,93.620262
4/22/2016,81.350861,46.785107,28.08308,94.183472
4/25/2016,81.164978,45.592468,27.76862,93.721832
4/26/2016,81.443794,46.188782,29.253569,94.441978
4/27/2016,82.215195,47.284969,29.559299,95.882286
4/28/2016,81.815567,46.872807,29.253569,94.543541
4/29/2016,82.159447,46.785107,29.33219,94.340416
5/2/2016,82.837914,46.925419,29.367123,95.38372
5/3/2016,81.889908,45.671394,28.441216,93.546394
5/4/2016,81.731926,44.548889,27.960667,92.872414
5/5/2016,81.82486,44.8909,28.10305,93.638741
5/6/2016,82.261681,45.00491,28.10305,94.044975
5/9/2016,82.317444,44.11042,27.658102,92.650833
5/10/2016,83.637199,44.811977,28.192039,93.500244
5/11/2016,83.234192,44.864597,28.183142,93.380211
5/12/2016,84.040199,44.8909,28.352222,94.285027
5/13/2016,83.093613,43.970108,28.005159,93.010902
5/16/2016,83.94648,44.99614,28.530205,94.441978
5/17/2016,83.908997,44.987366,28.672588,94.003464
5/18/2016,83.740295,44.826576,28.592497,93.359657
5/19/2016,84.452576,44.504978,28.459009,93.163719
5/20/2016,84.105804,44.42458,28.414516,93.10775
5/23/2016,83.974594,43.879662,27.996262,92.725204
5/24/2016,84.040199,44.21912,28.334425,93.480949
5/25/2016,84.593155,45.425098,29.242125,94.955147
5/26/2016,84.162041,44.960571,29.010748,94.703224
5/27/2016,84.358849,44.603245,28.797173,95.1884
5/31/2016,83.431015,43.575932,27.942867,94.236725
6/1/2016,83.637199,43.826061,27.889477,94.358002
6/2/2016,82.971779,43.933258,28.049656,93.798187
6/3/2016,82.821823,44.487114,28.370022,93.919479
6/6/2016,83.730927,44.799774,28.948456,94.395332
6/7/2016,85.014915,46.559605,29.429001,96.401352
6/8/2016,85.08989,47.747711,29.606981,96.186768
6/9/2016,84.977417,47.372517,29.402304,95.925499
6/10/2016,84.33075,46.666801,28.672588,95.151093
6/13/2016,84.902435,46.095078,28.352222,95.263062
6/14/2016,84.75248,44.781906,27.524616,94.497963
6/15/2016,84.499435,44.397781,27.720392,93.891487
6/16/2016,85.492889,45.130302,28.503506,94.302025
6/17/2016,85.024269,46.863331,29.144236,94.768555
6/20/2016,85.399178,48.131844,29.740463,95.738907
6/21/2016,85.783432,49.123425,30.390097,96.326721
6/22/2016,85.446022,48.819695,30.158718,95.440331
6/23/2016,86.036484,50.793922,30.817247,97.446365
6/24/2016,83.777786,46.631073,29.348909,95.076447
6/27/2016,83.281059,46.300541,28.467909,93.63958
6/28/2016,85.202362,47.184925,29.58029,94.824524
6/29/2016,86.655037,49.132359,30.959631,96.494659
6/30/2016,87.854675,50.025669,31.600359,97.810249
7/1/2016,87.948395,50.633121,32.036411,97.175781
7/5/2016,87.179871,50.24007,31.947422,96.634621
7/6/2016,88.182701,50.043537,31.653753,97.576973
7/7/2016,87.123642,49.677277,31.50247,96.149437
7/8/2016,87.667236,49.98101,31.965216,97.754265
7/11/2016,87.995247,50.302597,32.1343,98.332748
7/12/2016,88.988701,51.27631,32.846222,99.629677
7/13/2016,88.923096,51.061916,32.534752,99.508369
7/14/2016,88.988701,51.142315,32.534752,99.555023
7/15/2016,89.148033,50.927917,32.534752,99.862923
7/18/2016,88.866875,51.27631,32.187695,98.98587
7/19/2016,88.538841,50.936852,32.063107,98.939217
7/20/2016,88.032738,50.95472,32.000813,98.519356
7/21/2016,87.957771,50.865383,31.894028,98.332748
7/22/2016,88.107719,51.374577,31.920717,98.584663
7/25/2016,86.411354,49.802338,31.057522,96.168106
7/26/2016,85.783432,50.704586,30.781651,95.804214
7/27/2016,85.202362,50.668858,30.763855,95.412346
7/28/2016,84.536926,49.257412,30.247709,94.973808
7/29/2016,83.36541,48.426636,30.61257,95.617607
8/1/2016,80.469414,46.434544,29.526892,92.473274
8/2/2016,81.575325,46.514942,29.76716,92.921135
8/3/2016,81.997078,46.532806,29.912146,93.872818
8/4/2016,81.987701,47.167061,29.90309,93.667564
8/5/2016,82.062675,47.193859,30.039011,93.779526
8/8/2016,83.028,47.461849,30.057137,94.423325
8/9/2016,83.131104,47.301064,30.247427,94.535294
8/10/2016,81.675484,46.700813,29.912146,93.434296
8/11/2016,81.968498,47.88311,30.483028,94.609924
8/12/2016,83.036575,47.719406,30.573643,95.319038
8/15/2016,82.998772,48.03772,30.691439,95.888184
8/16/2016,83.102745,48.71981,30.999535,95.74823
8/17/2016,83.282341,48.919899,30.990475,96.379951
8/18/2016,84.038498,49.329155,31.398247,97.63398
8/19/2016,82.989326,48.519733,31.108273,96.474243
8/22/2016,83.168915,47.928589,30.772995,96.115959
8/23/2016,82.913696,48.083191,30.927038,95.870804
8/24/2016,83.197266,47.783073,31.053907,96.361099
8/25/2016,82.667946,47.65575,31.008596,96.068802
8/26/2016,82.488358,47.737598,30.954229,95.531364
8/29/2016,83.027115,47.855827,31.026724,96.219666
8/30/2016,82.724655,47.901299,30.899853,95.889648
8/31/2016,82.365486,47.010025,30.682383,94.833649
9/1/2016,82.081924,46.618958,30.501148,94.484787
9/2/2016,82.630135,47.719406,31.262318,95.163658
9/6/2016,83.717133,48.210518,31.434484,96.577957
9/7/2016,83.405212,48.547024,31.497919,97.002243
9/8/2016,84.17083,49.119976,31.787888,98.17141
9/9/2016,82.081924,47.683033,31.126394,95.48423
9/12/2016,82.507263,47.792164,31.380119,96.408241
9/13/2016,80.541229,46.455257,30.356165,93.749352
9/14/2016,79.964653,45.918678,30.193056,92.797058
9/15/2016,80.418358,46.282459,30.455841,93.815346
9/16/2016,79.42588,45.563984,30.183994,92.250191
9/19/2016,79.236839,45.891392,30.301792,92.438766
9/20/2016,78.017517,45.473042,29.96652,92.118195
9/21/2016,78.735886,46.3825,30.455841,93.937927
9/22/2016,78.96273,47.100971,31.044838,94.267937
9/23/2016,78.877663,46.446163,30.772995,93.551361
9/26/2016,78.509026,45.882298,30.519276,93.13649
9/27/2016,78.679169,45.545799,30.455841,93.325058
9/28/2016,82.138641,47.219204,31.570415,96.313957
9/29/2016,81.722748,47.955872,31.76977,95.48423
9/30/2016,82.497803,48.046814,31.860378,97.039955
10/3/2016,82.280418,48.556114,32.141289,96.596809
10/4/2016,81.524239,48.947178,32.331577,95.48423
10/5/2016,82.233154,49.920307,32.648731,96.389389
10/6/2016,82.270966,49.547428,32.576244,96.342239
10/7/2016,81.987404,49.720215,32.775597,96.427101
10/10/2016,83.594261,50.747913,33.228676,98.039398
10/11/2016,82.93261,49.738411,32.422199,97.153099
10/12/2016,82.356033,49.47467,32.431259,96.313957
10/13/2016,81.817268,49.12907,32.331577,95.031639
10/14/2016,81.798355,49.174545,32.476563,95.305092
10/17/2016,81.798355,48.583397,32.168476,95.569092
10/18/2016,82.015755,48.95628,32.603432,95.974518
10/19/2016,82.393837,49.256393,32.666855,96.427101
10/20/2016,82.431648,49.301868,32.666855,96.04995
10/21/2016,81.873985,49.138168,32.848087,95.51252
10/24/2016,82.148094,48.901703,32.50375,94.909081
10/25/2016,81.968498,48.938087,32.657803,95.012787
10/26/2016,82.318222,48.283272,32.485626,95.408806
10/27/2016,82.157539,48.556114,32.621552,94.211365
10/28/2016,80.134796,48.001339,32.331577,97.888542
10/31/2016,78.754776,47.573898,32.213776,98.765419
11/1/2016,79.066711,49.929401,30.908916,100.396568
11/2/2016,78.877663,48.883518,30.818302,99.368843
11/3/2016,79.076164,48.692532,30.664257,99.368843
11/4/2016,78.991089,48.165043,30.39241,98.793709
11/7/2016,80.768089,49.265491,30.827368,100.74543
11/8/2016,81.349762,49.422832,30.882711,101.160301
11/9/2016,82.246132,49.931866,31.214783,101.490303
11/10/2016,83.008995,50.339096,31.30702,101.631737
11/11/2016,81.693039,48.386246,30.605982,100.547417
11/14/2016,81.321159,47.793907,30.421497,100.50029
11/15/2016,82.789665,48.821239,31.002623,102.734886
11/16/2016,81.769341,48.26593,30.716673,103.182465
11/17/2016,81.273476,48.3955,30.901159,102.963432
11/18/2016,81.321159,48.16412,31.030294,103.99192
11/21/2016,82.474991,49.358044,31.731337,104.925179
11/22/2016,82.656166,49.700489,31.860477,105.344208
11/23/2016,82.885025,49.311768,31.731337,105.706085
11/25/2016,83.075745,49.422832,31.611427,105.706085
11/28/2016,82.45591,48.127098,31.104094,105.229935
11/29/2016,81.912376,47.932739,30.919609,104.125244
11/30/2016,83.247398,50.135479,32.294014,106.239372
12/1/2016,83.19017,51.051743,32.644539,107.886856
12/2/2016,82.999451,51.236855,32.727554,107.610687
12/5/2016,83.419037,51.375679,32.727554,107.848763
12/6/2016,83.495316,51.570042,32.81057,107.382149
12/7/2016,83.981644,52.106834,33.105751,108.982018
12/8/2016,84.220032,52.14386,33.382473,109.6772
12/9/2016,84.868469,51.949505,33.216438,110.286682
12/12/2016,86.756554,52.514072,33.67765,111.562767
12/13/2016,88.28228,53.467354,33.935928,111.819885
12/14/2016,86.37513,52.588116,33.225666,110.42952
12/15/2016,86.670731,53.023109,33.068848,111.467537
12/16/2016,86.947266,53.578419,33.751442,112.448418
12/19/2016,86.222549,53.55991,33.723774,112.038925
12/20/2016,86.232086,53.680233,33.686874,112.324615
12/21/2016,86.089043,53.68948,33.926701,112.286522
12/22/2016,86.651665,53.513634,34.046619,113.105499
12/23/2016,86.499084,53.421078,34.148087,112.772194
12/27/2016,86.537231,53.606182,34.231102,112.581734
12/28/2016,86.108124,53.365551,34.360245,112.286522
12/29/2016,86.1558,53.819054,34.498608,112.200813
12/30/2016,86.069984,53.652462,34.48016,112.086533
1/3/2017,86.670731,54.420647,35.052059,112.229385
1/4/2017,85.717155,54.735317,35.319561,112.200813
1/5/2017,84.439362,54.966702,35.577839,111.715141
1/6/2017,84.391678,54.522449,34.969044,111.267555
1/9/2017,82.999451,53.522892,34.415588,110.315239
1/10/2017,81.940979,53.291512,34.231102,109.477211
1/11/2017,82.780128,54.235538,34.636967,110.400963
1/12/2017,82.331947,54.466915,34.830677,110.619987
1/13/2017,82.341484,54.300323,34.738438,110.829491
1/17/2017,83.304596,54.522449,34.535503,110.734268
1/18/2017,82.274727,53.967144,34.221878,110.410477
1/19/2017,80.7967,53.337788,34.037395,110.067657
1/20/2017,81.90284,53.643204,33.982052,110.086693
1/23/2017,81.025551,53.670971,33.779118,109.886711
1/24/2017,81.139969,54.161495,34.046619,110.819977
1/25/2017,81.378365,54.5317,34.15731,111.648476
1/26/2017,81.626305,54.078201,33.889809,110.991379
1/27/2017,81.540489,53.698742,33.742222,108.363022
1/30/2017,80.920662,52.643646,33.170322,106.486977
1/31/2017,79.995682,53.189701,33.188766,106.039383
2/1/2017,79.089783,53.078632,33.19799,105.706085
2/2/2017,79.576103,53.374805,33.013508,106.858376
2/3/2017,79.661919,53.800545,33.133415,108.153503
2/6/2017,79.442604,53.402569,33.04118,107.591652
2/7/2017,78.927681,52.652901,31.712893,106.077477
2/8/2017,78.408043,52.097588,31.75901,106.258415
2/9/2017,78.754463,52.72694,31.768232,106.905991
2/10/2017,79.408821,53.263744,31.851255,107.65831
2/13/2017,79.870728,53.606182,31.971169,108.47731
2/14/2017,79.697517,53.643204,31.897377,108.17926
2/15/2017,80.024696,53.662025,31.728405,108.227325
2/16/2017,79.197121,52.994068,31.615763,106.41024
2/17/2017,78.67749,52.043877,31.371695,106.073738
2/21/2017,78.802574,52.344925,31.756573,107.410118
2/22/2017,77.878769,51.930988,31.36231,106.121811
2/23/2017,78.696724,52.344925,31.784727,106.737122
2/24/2017,78.023125,51.695789,31.446796,105.871841
2/27/2017,78.465782,51.940395,31.897377,107.438965
2/28/2017,78.254066,51.742828,31.841051,108.160034
3/1/2017,79.889977,52.29789,32.132053,109.486794
3/2/2017,80.159431,52.194405,32.02879,108.986855
3/3/2017,79.351089,52.316708,32.000637,109.169525
3/6/2017,79.707146,52.617756,31.887989,108.804184
3/7/2017,79.408821,52.504868,31.794119,107.496643
3/8/2017,77.975006,51.131325,31.268442,105.381523
3/9/2017,78.590874,51.187775,31.446796,105.794937
3/10/2017,78.533142,51.517044,32.225929,106.342941
3/13/2017,78.350296,51.930988,31.981861,105.131546
3/14/2017,77.936508,50.76442,31.381084,103.218323
3/15/2017,78.908432,51.978027,31.709631,104.67968
3/16/2017,78.975792,52.326118,31.934923,103.69902
3/17/2017,78.908432,52.683609,32.178986,103.52597
3/20/2017,78.908432,52.382561,32.094501,103.506744
3/21/2017,78.744843,52.645977,32.141445,103.872086
3/22/2017,78.67749,52.542492,31.906765,104.208572
3/23/2017,78.773712,52.391968,31.972473,103.708641
3/24/2017,78.167465,52.015659,31.709631,103.824013
3/27/2017,78.186707,52.137959,31.681473,102.179977
3/28/2017,78.754463,52.702427,31.841051,103.035645
3/29/2017,78.927681,52.965843,32.319798,103.900925
3/30/2017,80.544334,52.84354,32.404278,103.622116
3/31/2017,78.918053,52.523682,32.404278,103.227936
4/3/2017,78.975792,52.100327,32.291634,103.64135
4/4/2017,79.264481,52.598942,32.65773,104.468178
4/5/2017,79.418457,52.344925,32.46999,104.448944
4/6/2017,79.880356,52.787098,32.60141,105.07386
