Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
5/21/2015,78.892067,52.583279,35.512318,93.833809,56.99
5/22/2015,78.267899,51.645481,35.181194,93.300117,57.06
5/26/2015,77.20948,50.251225,34.461021,91.876907,58.58
5/27/2015,76.992363,50.599789,34.593464,91.716805,59.63
5/28/2015,76.992363,50.774071,34.394794,91.832436,59.15
5/29/2015,77.073784,50.367413,34.320286,91.61895,58.93
6/1/2015,77.010475,49.363213,33.898117,91.289833,60.4
6/2/2015,77.019493,49.844559,34.353405,91.245361,60.93
6/3/2015,76.84761,49.67028,34.129894,90.880669,58.94
6/4/2015,76.187248,48.815475,33.624943,90.186852,59.39
6/5/2015,76.241524,48.890163,33.575279,90.364754,59.25
6/8/2015,76.757172,48.417114,33.550446,89.324036,60.75
6/9/2015,76.512917,48.483509,33.566998,89.324036,60.5
6/10/2015,77.082832,49.587296,34.171284,90.578232,59.88
6/11/2015,76.974274,49.686882,34.287174,89.946693,59.69
6/12/2015,76.006317,48.84037,33.773945,88.834816,59.43
6/15/2015,75.734947,48.724182,33.873276,88.318901,57.26
6/16/2015,76.603386,49.114246,33.865005,88.986023,58.98
6/17/2015,76.648621,49.205536,34.113342,88.736977,60.72
6/18/2015,77.327087,49.388115,34.154724,89.172813,59.72
6/19/2015,77.082832,49.371521,34.063671,88.479004,59.92
6/22/2015,77.046646,49.827969,34.369957,89.208397,59.85
6/23/2015,76.956177,49.653687,34.386513,89.030487,58.03
6/24/2015,76.603386,50.010544,34.626575,88.301094,57.51
6/25/2015,75.924919,49.786476,34.676239,87.473862,57.68
6/26/2015,75.861595,49.736675,34.229229,87.705139,60.3
6/29/2015,74.920784,48.184746,33.368324,86.006195,60.2
6/30/2015,75.264526,47.595505,33.078594,85.810486,61.26
7/1/2015,74.513702,47.105858,32.507423,85.472466,59.64
7/2/2015,75.210274,47.554005,34.179565,85.276794,58
7/6/2015,74.658447,46.79879,33.037209,84.298332,59.13
7/7/2015,74.966026,46.475117,32.871655,84.743088,58.14
7/8/2015,74.151863,46.126553,32.408089,83.222038,60.14
7/9/2015,73.817146,46.649406,32.391537,83.417717,61.43
7/10/2015,74.377998,47.87767,33.028942,83.978111,60.77
7/13/2015,74.558937,47.570606,33.078594,84.147118,59.96
7/14/2015,75.183121,48.408821,33.384888,84.992149,59.52
7/15/2015,74.866516,47.869373,33.144825,83.826904,59.97
7/16/2015,75.002213,47.902565,32.73093,84.04039,59.92
7/17/2015,74.730835,47.728291,32.383251,82.85733,60.45
7/20/2015,73.961891,47.363125,32.076973,82.67054,59.61
7/21/2015,73.871429,47.587208,32.060413,83.524475,59.68
7/22/2015,73.989037,46.815384,31.381632,83.177551,61.01
7/23/2015,73.401016,46.458523,30.876671,82.67054,60.27
7/24/2015,72.315475,45.587109,30.272377,80.589104,59.7
7/27/2015,71.700325,45.421131,29.841934,79.290413,59.63
7/28/2015,74.613213,45.811192,30.868391,82.190208,58.33
7/29/2015,75.210274,46.317432,30.951174,82.946297,59.47
7/30/2015,75.092674,48.251129,31.191233,82.750587,56.96
7/31/2015,71.655106,48.259434,30.603504,78.703362,56.93
8/3/2015,70.614777,47.744884,30.197884,76.141586,55.52
8/4/2015,69.809662,47.678497,30.247551,75.79467,52.53
8/5/2015,69.809662,48.217937,30.188633,74.745056,52.33
8/6/2015,70.641922,48.848675,30.197056,75.776886,51.65
8/7/2015,69.502106,48.790577,30.028732,74.495987,52.78
8/10/2015,71.238976,49.13084,30.533695,76.399529,52.74
8/11/2015,70.755043,49.288528,30.340126,76.301697,52.2
8/12/2015,71.942039,49.516209,30.668356,77.200081,53.04
8/13/2015,71.814232,48.192291,30.230715,76.363953,51.41
8/14/2015,71.549423,47.989902,30.104473,76.48848,50.91
8/17/2015,71.923782,47.677902,29.902487,74.966278,50.89
8/18/2015,71.129402,47.323727,29.666838,75.155426,50.15
8/19/2015,69.604553,46.210625,29.170284,72.876633,50.36
8/20/2015,68.088829,45.873333,28.934637,71.372437,49.19
8/21/2015,65.860886,44.296425,27.916283,68.237953,48.45
8/24/2015,62.747272,42.044933,26.249893,64.959373,48.14
8/25/2015,62.73814,42.044933,25.845919,63.067871,47.39
8/26/2015,66.198738,41.926872,26.174147,65.833054,47.98
8/27/2015,68.344482,43.815769,27.798456,69.931297,48.79
8/28/2015,68.545364,44.372322,27.992027,72.444283,48.52
8/31/2015,68.700584,44.633728,28.227678,72.948692,47.12
9/1/2015,65.815239,42.500286,27.049419,70.426682,45.17
9/2/2015,66.865295,43.149597,27.09992,70.309601,45.74
9/3/2015,67.376625,42.829155,27.276657,70.489746,45.15
9/4/2015,66.162216,41.648594,25.837502,69.05761,44.66
9/8/2015,67.111816,42.719532,26.435045,69.210732,43.87
9/9/2015,65.742195,42.255741,26.005821,67.481369,44.96
9/10/2015,66.216995,42.685799,26.266722,68.147888,43.08
9/11/2015,66.372231,42.382225,26.098404,68.264984,43.3
9/14/2015,66.189606,42.036495,25.820669,68.246971,42.23
9/15/2015,66.527443,42.382225,26.182564,69.50795,42.5
9/16/2015,67.8423,43.782036,27.041008,71.174286,41.87
9/17/2015,67.988403,43.47847,27.024174,71.525558,42.62
9/18/2015,66.363091,41.935299,26.165733,70.02137,40.8
9/21/2015,67.011383,41.960594,26.14048,70.336624,41.14
9/22/2015,66.417885,40.392139,25.576601,69.580017,40.45
9/23/2015,66.016129,40.13916,25.181046,68.562218,38.24
9/24/2015,66.40876,39.945206,25.383028,69.25576,39.31
9/25/2015,66.865295,39.987366,25.610268,69.985336,38.6
9/28/2015,66.290047,38.722485,24.726572,68.246971,42.56
9/29/2015,66.627884,39.405525,24.936972,68.679298,45.22
9/30/2015,67.887955,40.037968,25.719675,71.04818,49.2
10/1/2015,67.623154,40.847496,26.056318,70.561798,45.41
10/2/2015,69.284973,42.297901,27.369236,73.453087,46.25
10/5/2015,70.13414,43.866371,28.185598,75.686859,46.75
10/6/2015,71.120277,45.527588,28.875723,78.352959,46.05
10/7/2015,72.316414,47.087616,30.053974,79.370766,45.72
10/8/2015,73.07428,47.812824,30.264381,80.983055,44.7
10/9/2015,72.371201,47.129784,30.264381,80.676796,45.94
10/12/2015,72.407722,46.952698,29.76783,79.929207,44.15
10/13/2015,72.279915,46.058842,29.2292,79.60495,45.92
10/14/2015,73.192986,46.969566,29.725746,80.847923,44.63
10/15/2015,74.398254,47.863419,30.028732,81.712616,44
10/16/2015,75.311348,48.251316,30.180223,82.226036,44.59
10/19/2015,73.950836,46.952698,29.405935,81.091125,47.15
10/20/2015,73.804741,47.028587,29.431189,81.055107,46.9
10/21/2015,73.23864,47.391193,29.574255,80.460625,44.68
10/22/2015,75.685707,47.197247,30.230715,82.52327,46.68
10/23/2015,75.767876,46.269653,30.062397,82.180984,45.83
10/26/2015,74.160866,45.291473,29.498514,79.95623,44.48
10/27/2015,74.042145,44.532539,29.304941,78.992462,44.91
10/28/2015,75.128716,44.9879,30.079229,80.874962,45.7
10/29/2015,75.083069,44.414486,30.053974,80.965034,44.43
10/30/2015,75.548729,44.431351,30.045563,81.856735,45.23
11/2/2015,77.867989,45.384232,30.533695,85.531639,45.09
11/3/2015,79.301521,46.244354,31.333225,88.395905,44.74
11/4/2015,78.507141,46.016678,31.102274,87.161926,45.54
11/5/2015,77.43882,44.439785,30.409397,85.162361,46.26
11/6/2015,77.12838,44.001289,30.050131,84.693977,48.53
11/9/2015,75.479698,43.866371,29.836285,83.153755,47.81
11/10/2015,75.848122,43.376862,29.742189,83.973404,49.43
11/11/2015,75.175758,42.698429,29.417139,83.036667,49.63
11/12/2015,73.140251,41.822475,28.655832,80.938004,47.1
11/13/2015,71.933685,41.633541,28.553186,79.87516,46.66
11/16/2015,74.512611,42.638313,29.494123,83.376144,46.64
11/17/2015,73.64682,42.749954,29.237503,82.993225,46.38
11/18/2015,74.365242,43.900719,30.024466,84.069038,47.26
11/19/2015,73.959984,44.252815,30.152781,82.810875,45.89
11/20/2015,73.49025,42.904537,29.451355,81.151566,45.55
11/23/2015,73.941551,42.561028,29.442795,82.063278,45.2
11/24/2015,75.41523,43.454155,29.930372,83.284958,45.38
11/25/2015,74.834976,43.239456,29.930372,82.847343,44.6
11/27/2015,74.816551,43.333927,29.793516,82.391487,43.98
11/30/2015,75.212616,42.88736,29.596769,83.257614,43.2
12/1/2015,75.424446,43.308163,29.742189,84.315201,45.94
12/2/2015,73.269203,42.861595,28.929564,82.282097,46.06
12/3/2015,72.219215,42.320568,28.450539,81.005676,46.59
12/4/2015,72.633675,41.882591,27.945854,81.789757,46.14
12/7/2015,70.73632,39.864464,26.739744,79.574303,47.9
12/8/2015,68.73764,39.435074,26.748297,78.808449,46.32
12/9/2015,69.658699,40.439842,27.210209,79.866035,45.2
12/10/2015,69.713959,39.890221,27.201656,81.415955,44.29
12/11/2015,68.470543,38.430302,26.337706,78.808449,43.87
12/14/2015,70.027115,38.112556,25.850126,81.443306,44.21
12/15/2015,73.158676,38.481827,26.303488,84.57048,42.93
12/16/2015,72.90078,38.593472,26.406136,85.190453,41.75
12/17/2015,71.804726,37.53717,25.961327,82.546486,40.74
12/18/2015,71.178413,37.665997,25.790249,81.88092,41.74
12/21/2015,71.160004,37.519993,25.773142,81.361252,40.67
12/22/2015,71.519218,38.404537,26.337706,82.300323,40.75
12/23/2015,73.858673,40.680298,27.672125,85.527779,40.54
12/24/2015,73.066574,39.984695,27.475384,83.92318,40.39
12/28/2015,72.523155,39.51236,27.124668,82.382378,41.75
12/29/2015,72.909988,40.311028,27.261534,83.193802,42.87
12/30/2015,71.942886,39.769997,26.782511,82.1362,43.04
12/31/2015,71.795525,39.538128,26.739744,82.017693,42.59
1/4/2016,71.344223,39.821522,26.568663,81.005676,41.71
1/5/2016,71.952095,39.460842,26.457462,81.698586,41.65
